MLN1	1200	10.0006	10.0103	0.0097	TF	\N	MLN1	3703	10.0039	10.0101	0.0062	V	2011	JBR5	P	S	C	0	18215	1	F	L	L	F	11	N	11	N	F	8192A	C	24	0	W	\N	16098.4	16187.2	16128.6	16185.4	16098.4	16187.2	16142.8	16128.6	16128.6	16185.4	16157	16128.6	41315.8	41404.6	41317.6	41374.4	41360.2	41374.4	41346	41374.4	\N
MLN1	1200	10.0125	10.019	0.0065	MD	\N	MLN1	1500	10.0128	10.019	0.0062	V	2011	C	P	I	C	F	17511	1	D	L	L	U	11	N	11	N	T	8193B	C	15	X	M	\N	16207.2	16266.6	16210	16266.6	16207.2	16266.6	16237	16210	16210	16266.6	16238.2	16210	41236.4	41295.8	41236.4	41293	41266	41293	41264.8	41293	\N
MLN1	1200	10.1197	10.1243	0.0046	TC	\N	MLN1	1500	10.12	10.1241	0.0041	V	2008	JBR5	P	S	C	T	17515	1	C	D	D	U	08	N	08	N	F	8197A	C	10.75	L	M	\N	17187	17229.2	17189.8	17227.2	17187	17229.2	17208	17189.8	17189.8	17227.2	17208.4	17189.8	40273.8	40316	40275.8	40313.2	40295	40313.2	40294.6	40313.2	\N
MLN1	1200	10.1314	10.1351	0.0037	TC	\N	MLN1	1600	10.1316	10.1355	0.0039	V	2016	001E	P	I	N	T	17516	1	C	H	H	U	16	N	16	N	T	8198	C	9.25	R	M	\N	17294	17327.8	17295.8	17331.4	17294	17327.8	17311	17295.8	17295.8	17331.4	17313.6	17295.8	40175.2	40209	40171.6	40207.2	40192	40207.2	40189.4	40207.2	\N
MLN1	1200	11.0045	11.0126	0.0081	ME	\N	MLN1	3700	11.0069	11.0123	0.0054	V	2014	001E	P	I	C	T	40987	1	E	H	H	U	14	N	14	N	F	8200A	C	21	L	M	\N	17743.4	17817.4	17765.4	17814.8	17743.4	17817.4	17780.4	17765.4	17765.4	17814.8	17790.2	17765.4	39685.6	39759.6	39688.2	39737.6	39722.6	39737.6	39712.8	39737.6	\N
MLN1	1200	11.0156	11.026	0.0104	TC	\N	MLN1	3700	11.0159	11.024	0.0081	V	1996	C	P	I	C	0	28368	1	0	0	0	0	00	0	00	0	T	8203B	C	28	0	0	\N	17844.8	17940	17847.6	17921.6	17844.8	17940	17892.4	17847.6	17847.6	17921.6	17884.6	17847.6	39563	39658.2	39581.4	39655.4	39610.6	39655.4	39618.4	39655.4	\N
MLN1	1200	11.0304	11.0435	0.0131	TG	\N	HLL	1200	11.0307	11.0435	0.0128	I	2014	001E	P	I	N	0	40976	1	G	H	H	U	14	N	14	N	T	8204	C	33.5	L	M	\N	17980.2	18099.8	17982.8	18099.8	17980.2	18099.8	18040	17982.8	17982.8	18099.8	18041.4	17982.8	39403.2	39522.8	39403.2	39520.2	39463	39520.2	39461.6	39520.2	\N
MLN1	1200	11.0968	11.1022	0.0054	MC	\N	MLN1	1500	11.097	11.1	0.003	I	2013	001E	P	I	N	T	17518	1	C	H	H	U	13	N	13	N	T	8209B	C	11	R	M	\N	18587	18636.4	18588.8	18616.4	18587	18636.4	18611.6	18588.8	18588.8	18616.4	18602.6	18588.8	38866.6	38916	38886.6	38914.2	38891.4	38914.2	38900.4	38914.2	\N
MLN1	1200	12.0141	12.0175	0.0034	TC	\N	MLN1	1500	12.0141	12.0173	0.0032	V	1974	JBR5	P	S	C	T	17520	1	C	D	0	0	74	N	74	N	F	8208A	C	13	0	W	\N	19440.4	19471.6	19440.4	19469.8	19440.4	19471.6	19456	19440.4	19440.4	19469.8	19455.2	19440.4	38031.4	38062.6	38033.2	38062.6	38047	38062.6	38047.8	38062.6	\N
MLN1	1200	12.0542	12.0697	0.0155	TG	\N	MLN1	3718	12.0569	12.0674	0.0105	I	2013	CP60	P	S	C	T	39129	1	G	A	A	W	12	N	12	N	F	8218A	C	33	R	M	\N	19807	19948.6	19831.6	19927.6	19807	19948.6	19877.8	19831.6	19831.6	19927.6	19879.6	19831.6	37554.4	37696	37575.4	37671.4	37625.2	37671.4	37623.4	37671.4	\N
MLN1	1200	12.1468	12.1528	0.006	ME	\N	MLN1	3773	12.1484	12.1526	0.0042	V	2014	0	P	I	C	T	17517	1	D	G	L	0	14	N	14	N	F	8273A	C	13.5	R	L	\N	20653.4	20708.2	20668	20706.4	20653.4	20708.2	20680.8	20668	20668	20706.4	20687.2	20668	36794.8	36849.6	36796.6	36835	36822.2	36835	36815.8	36835	\N
MLN1	1200	12.1706	13.0016	0.007	TE	\N	MLN1	3300	12.171	13.0011	0.0061	I	2015	C	P	I	C	T	40210	1	E	M	M	N	15	N	15	N	R	8274a	C	17.25	X	M	\N	20870.8	20935.6	20874.6	20931	20870.8	20935.6	20903.2	20874.6	20874.6	20931	20902.8	20874.6	36567.4	36632.2	36572	36628.4	36599.8	36628.4	36600.2	36628.4	\N
MLN1	1200	13.0191	13.0237	0.0046	TC	\N	\N	\N	\N	\N	\N	V	1982	JPAN	P	S	N	T	8333	1	C	D	0	0	04	N	01	N	T	8274B	C	13	X	0	\N	21095.4	21137.6	\N	\N	21095.4	21137.6	21116.4	\N	\N	\N	\N	\N	36365.4	36407.6	\N	\N	36386.6	\N	\N	\N	\N
MLN1	1200	15.022	15.0269	0.0049	TC	\N	MLN1	1300	15.0217	15.0265	0.0048	I	2006	C	P	I	C	T	16348	1	C	G	G	U	06	N	06	N	F	8285A	C	11.25	R	A	\N	24340.6	24385.4	24337.8	24381.8	24340.6	24385.4	24363	24337.8	24337.8	24381.8	24359.8	24337.8	33117.6	33162.4	33121.2	33165.2	33140	33165.2	33143.2	33165.2	\N
MLN1	1200	15.1075	15.112	0.0045	TC	\N	MLN1	3700	15.1088	15.1118	0.003	0	2003	C	P	S	N	T	16350	1	C	D	0	0	03	N	03	N	F	8289A	C	11	R	D	\N	25122	25163.2	25134	25161.4	25122	25163.2	25142.6	25134	25134	25161.4	25147.6	25134	32339.8	32381	32341.6	32369	32360.4	32369	32355.4	32369	\N
MLN1	1200	15.1261	15.13	0.0039	TC	\N	MLN1	3900	15.1263	15.13	0.0037	0	2003	C	P	S	N	T	16351	1	C	D	D	0	03	N	03	N	R	8290B	C	9.5	R	D	\N	25292	25327.8	25293.8	25327.8	25292	25327.8	25310	25293.8	25293.8	25327.8	25310.8	25293.8	32175.2	32211	32175.2	32209.2	32193	32209.2	32192.2	32209.2	\N
MLN1	1200	16.0035	16.0076	0.0041	TC	\N	MLN1	3905	16.0038	16.0074	0.0036	0	2003	C	P	S	N	T	16352	1	C	D	0	0	03	N	03	N	F	8291A	C	9.5	L	H	\N	25780.8	25818.2	25783.6	25816.4	25780.8	25818.2	25799.6	25783.6	25783.6	25816.4	25800	25783.6	31684.8	31722.2	31686.6	31719.4	31703.4	31719.4	31703	31719.4	\N
MLN1	1200	16.0106	16.0152	0.0046	TC	\N	MLN1	3700	16.0108	16.0139	0.0031	0	2003	C	P	S	N	T	16354	1	C	D	0	0	03	N	03	N	T	8292B	C	11	L	0	\N	25845.6	25887.8	25847.6	25875.8	25845.6	25887.8	25866.6	25847.6	25847.6	25875.8	25861.6	25847.6	31615.2	31657.4	31627.2	31655.4	31636.4	31655.4	31641.4	31655.4	\N
MLN1	1200	17.0293	17.0366	0.0073	TE	\N	MLN1	3704	17.0309	17.0363	0.0054	V	2004	C	P	I	0	T	24584	1	E	D	D	0	04	N	04	N	F	8299A	C	17.25	R	0	\N	27626	27692.6	27640.6	27689.8	27626	27692.6	27659.4	27640.6	27640.6	27689.8	27665.2	27640.6	29810.4	29877	29813.2	29862.4	29843.6	29862.4	29837.8	29862.4	\N
