file_timestamp_utc,file_name,file_uid,extended_items_metadata,timestamp_recorded_utc,extended_items_time,ugms_unit_id,ugms_unit_uid,gps_fix_quality,gps_latitude_deg,gps_longitude_deg,speed_as_recorded,speed_as_recorded_unit,elapsed_distance_as_recorded_m,extended_items_geography,left_top_35m_mm,right_top_35m_mm,crosslevel_mm,twist_3m_mm,left_top_35m_SD_mm,right_top_35m_SD_mm,mean_top_70m_SD_mm,twist_3m_SD_mm,left_dip_joint_mrad,right_dip_joint_mrad,pseudo_align_35m_mm,pseudo_align_70m_mm,pseudo_align_35m_SD_mm,pseudo_align_70m_SD_mm,mean_top_70m_mm,extended_items_geometry,accel_z_wb_ms_2,accel_x_wc_ms_2,accel_x_wd_ms_2,accel_y_wd_ms_2,accel_y_wp_ms_2,data_row_uid,creating_adapter_version
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.292392Z,"{""timestamp_ticks"": ""636827124462923928"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,375.2,{},-0.0296383,0.0563642,16.9893,-0.61308,0.791118,0.936307,,1.17294,0.0,0.0,-0.426537,-0.582997,5.30228,,0.184497,"{""curvature_mm"": ""-68.4606""}",0.0135349,0.00834506,0.000742323,-0.0348614,-0.0348614,65caff23-8b35-4226-b3cc-47000b8c2cec,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.305104Z,"{""timestamp_ticks"": ""636827124463051055"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,375.4,{},-0.0440996,0.033234,16.9627,-0.683637,0.791061,0.936202,,1.1684,0.0,0.0,-0.431373,-0.648323,5.29375,,0.182625,"{""curvature_mm"": ""-68.4646""}",-0.0188171,0.00970868,0.00219441,-0.0405806,-0.0405806,d6043bbd-7f73-4439-82e0-671d5fa09833,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.317816Z,"{""timestamp_ticks"": ""636827124463178182"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,375.6,{},-0.0698787,0.0172763,16.9167,-0.704815,0.791032,0.936082,,1.16421,0.0,0.0,-0.421246,-0.69912,5.28536,,0.177887,"{""curvature_mm"": ""-68.4686""}",0.00688463,0.0113656,0.00388655,-0.0401951,-0.0401951,c8793efb-1345-4ea0-9d76-e83b9566020d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.330528Z,"{""timestamp_ticks"": ""636827124463305310"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,375.8,{},-0.111244,0.0035022,16.8501,-0.722515,0.790996,0.935948,,1.15991,0.0,0.0,-0.391998,-0.730405,5.27713,,0.165415,"{""curvature_mm"": ""-68.4727""}",0.0314841,0.00308469,0.00282386,-0.0355834,-0.0355834,300f423f-d50e-4afa-afd0-cea131be56a4,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.343240Z,"{""timestamp_ticks"": ""636827124463432437"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,376.0,{},-0.168027,0.00622471,16.7462,-0.832368,0.790934,0.935737,,1.15569,0.0,0.0,-0.357307,-0.755233,5.26909,,0.152266,"{""curvature_mm"": ""-68.4768""}",0.0235253,-0.0100979,-0.000565962,-0.0291233,-0.0291233,da9c1eae-12e2-491e-bc2a-28d3e16e0502,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.355960Z,"{""timestamp_ticks"": ""636827124463559564"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,376.2,{},-0.200574,-0.0207867,16.6919,-0.8999,0.790828,0.935378,,1.15175,0.0,0.0,-0.32855,-0.784935,5.26125,,0.135058,"{""curvature_mm"": ""-68.481""}",-0.0185034,-0.0189702,-0.0041165,-0.0250097,-0.0250097,f09a0ff3-8620-4884-b2aa-e9b55b97beb1,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.368672Z,"{""timestamp_ticks"": ""636827124463686692"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,376.4,{},-0.183379,-0.079736,16.7212,-0.788069,0.79061,0.934887,,1.14779,0.0,0.0,-0.301866,-0.815792,5.25361,,0.125544,"{""curvature_mm"": ""-68.4854""}",-0.0341963,-0.0189464,-0.00605114,-0.0190578,-0.0190578,eef2a77d-6e01-4b4e-8e45-fde0dbc5a91c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.381384Z,"{""timestamp_ticks"": ""636827124463813819"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,376.6,{},-0.158799,-0.10881,16.7329,-0.682952,0.79024,0.934296,,1.14376,0.0,0.0,-0.264927,-0.835236,5.24618,,0.134068,"{""curvature_mm"": ""-68.4901""}",0.01926,-0.0171349,-0.0074884,-0.0116566,-0.0116566,767f185f-fa0a-4f78-a72b-de2787b6cfb4,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.394096Z,"{""timestamp_ticks"": ""636827124463940946"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,376.8,{},-0.167469,-0.109172,16.6837,-0.675877,0.789802,0.93364,,1.13988,0.0,0.0,-0.218579,-0.843593,5.23893,,0.140098,"{""curvature_mm"": ""-68.495""}",0.0249621,-0.012316,-0.00784569,-0.0110557,-0.0110557,e4eb35e6-f94c-40b6-a01c-ff27704ea315,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.406808Z,"{""timestamp_ticks"": ""636827124464068074"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,377.0,{},-0.183597,-0.119174,16.635,-0.671052,0.78942,0.932988,,1.1363,0.0,0.0,-0.178456,-0.856355,5.2318,,0.137085,"{""curvature_mm"": ""-68.5""}",-0.0533799,0.00599153,-0.00376994,-0.0167144,-0.0167144,ed1337b9-d47a-483a-8a02-f7d12d18d76a,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.419520Z,"{""timestamp_ticks"": ""636827124464195201"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,377.2,{},-0.150923,-0.149559,16.6571,-0.602439,0.789134,0.932379,,1.133,0.0,0.0,-0.144843,-0.874047,5.22478,,0.147897,"{""curvature_mm"": ""-68.5048""}",-0.0702218,0.029574,0.00386054,-0.0221043,-0.0221043,50779f9d-ef90-45b8-8bec-c69002091ee5,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.432232Z,"{""timestamp_ticks"": ""636827124464322328"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,377.4,{},-0.0713123,-0.16489,16.7178,-0.479919,0.78892,0.93181,,1.13006,0.0,0.0,-0.10189,-0.880695,5.21783,,0.190377,"{""curvature_mm"": ""-68.5092""}",0.00765791,0.0321455,0.00789434,-0.0217086,-0.0217086,26c78db7-17e8-4589-a4fb-5caedeb72c59,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.444944Z,"{""timestamp_ticks"": ""636827124464449456"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,377.6,{},0.00367065,-0.137904,16.7379,-0.38246,0.788761,0.931288,,1.12744,0.0,0.0,-0.0464806,-0.872605,5.21096,,0.253564,"{""curvature_mm"": ""-68.513""}",0.0543814,0.0234591,0.00894745,-0.0215802,-0.0215802,1ef69eb1-1e53-4db1-8a21-9bb79153d48e,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.457656Z,"{""timestamp_ticks"": ""636827124464576583"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,377.8,{},0.0487848,-0.0874892,16.7065,-0.342665,0.788636,0.930819,,1.12492,0.0,0.0,0.00928558,-0.861501,5.20417,,0.315807,"{""curvature_mm"": ""-68.5162""}",-0.00644213,0.0166832,0.00963133,-0.0257624,-0.0257624,eff37bc5-8b7c-4a33-b509-7f945bc2617a,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.470368Z,"{""timestamp_ticks"": ""636827124464703710"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,378.0,{},0.084656,-0.0561874,16.6847,-0.315901,0.788533,0.930385,,1.12247,0.0,0.0,0.058729,-0.854124,5.19752,,0.365781,"{""curvature_mm"": ""-68.5189""}",-0.0617811,0.0145301,0.0107276,-0.0260075,-0.0260075,a736772f-4438-4d75-a685-b188cac0117d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.483080Z,"{""timestamp_ticks"": ""636827124464830838"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,378.2,{},0.114663,-0.0560572,16.6897,-0.299537,0.788456,0.929978,,1.12007,0.0,0.0,0.106919,-0.84551,5.19104,,0.398406,"{""curvature_mm"": ""-68.5209""}",-0.0387603,0.00877149,0.0103442,-0.0202341,-0.0202341,0cdf5490-557a-484e-b8a2-d0f6a8faa41d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.495800Z,"{""timestamp_ticks"": ""636827124464957965"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,378.4,{},0.122223,-0.0579475,16.6762,-0.286554,0.788405,0.929614,,1.11749,0.0,0.0,0.161781,-0.827536,5.18476,,0.419256,"{""curvature_mm"": ""-68.5223""}",0.0251236,-0.00341869,0.00724879,-0.0126708,-0.0126708,7f705e00-587b-4af9-a16a-05be0d953de0,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.508512Z,"{""timestamp_ticks"": ""636827124465085092"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,378.6,{},0.121265,-0.0547113,16.6493,-0.267383,0.788382,0.929303,,1.11483,0.0,0.0,0.227641,-0.795383,5.17871,,0.438536,"{""curvature_mm"": ""-68.5232""}",0.0339214,-0.013171,0.00352558,-0.00951526,-0.00951526,2f2671a3-9a04-4332-811d-951dacb2c767,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.521224Z,"{""timestamp_ticks"": ""636827124465212220"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,378.8,{},0.12947,-0.0804653,16.6621,-0.187984,0.788382,0.929066,,1.11237,0.0,0.0,0.299513,-0.753549,5.17288,,0.447748,"{""curvature_mm"": ""-68.5235""}",-0.0168505,-0.0188574,-0.000181378,-0.00879,-0.00879,be377400-85fe-414f-ac83-33b18b0404ea,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.533936Z,"{""timestamp_ticks"": ""636827124465339347"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,379.0,{},0.133042,-0.154158,16.7236,-0.0225744,0.788391,0.928935,,1.10981,0.0,0.0,0.36741,-0.711878,5.16726,,0.429651,"{""curvature_mm"": ""-68.5237""}",-0.0267339,-0.012919,-0.00106949,-0.00447045,-0.00447045,b6b51211-7fbc-4218-9153-531652d1aefd,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.546648Z,"{""timestamp_ticks"": ""636827124465466474"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,379.2,{},0.106406,-0.243316,16.7776,0.0857075,0.788397,0.928902,,1.10694,0.0,0.0,0.427423,-0.674467,5.16182,,0.386496,"{""curvature_mm"": ""-68.5238""}",0.0121545,-0.0161892,-0.00394166,0.00251748,0.00251748,b1986380-dbc5-4cd0-a56c-561ad19ef29b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.559360Z,"{""timestamp_ticks"": ""636827124465593601"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,379.4,{},0.0630134,-0.336361,16.8249,0.1037,0.788397,0.928941,,1.104,0.0,0.0,0.479036,-0.642132,5.15652,,0.329948,"{""curvature_mm"": ""-68.524""}",0.0121511,-0.0189207,-0.00689574,0.00657194,0.00657194,9c5d35eb-88c6-425a-8f94-5c90d53e18d8,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.572072Z,"{""timestamp_ticks"": ""636827124465720729"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,379.6,{},0.0240172,-0.458321,16.9129,0.180046,0.788388,0.929058,,1.10116,0.0,0.0,0.523211,-0.614209,5.15133,,0.257458,"{""curvature_mm"": ""-68.5243""}",-0.0472211,-0.00658473,-0.00557446,0.00554099,0.00554099,196f8a01-7426-4e3a-b88f-ad3f48d3b4fd,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.584784Z,"{""timestamp_ticks"": ""636827124465847856"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,379.8,{},-0.0366707,-0.585928,16.9935,0.309822,0.78837,0.929255,,1.0983,0.0,0.0,0.564037,-0.586798,5.14622,,0.16691,"{""curvature_mm"": ""-68.5247""}",-0.0670021,0.00684221,-0.00244776,0.00344665,0.00344665,b04b1849-2b15-4656-a096-4eecf5a14d00,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.597496Z,"{""timestamp_ticks"": ""636827124465974983"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,380.0,{},-0.122729,-0.691301,17.0324,0.397439,0.788333,0.929515,,1.09535,0.0,0.0,0.603827,-0.557628,5.1412,,0.0699373,"{""curvature_mm"": ""-68.525""}",0.00115598,0.000474374,-0.00349727,0.00330976,0.00330976,de7152da-45f9-4bd6-98d2-96db164ce200,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.610208Z,"{""timestamp_ticks"": ""636827124466102111"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,380.2,{},-0.194344,-0.801763,17.0957,0.438559,0.788266,0.929843,,1.09229,0.0,0.0,0.644569,-0.524652,5.13628,,-0.0272537,"{""curvature_mm"": ""-68.5253""}",0.0563129,-0.0043596,-0.00468906,0.00223504,0.00223504,a05fa254-7045-43ee-88b4-0a5d3ba526d5,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.622920Z,"{""timestamp_ticks"": ""636827124466229238"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,380.4,{},-0.241461,-0.918352,17.1971,0.479216,0.788174,0.930239,,1.08896,0.0,0.0,0.69126,-0.482655,5.1315,,-0.119939,"{""curvature_mm"": ""-68.5251""}",0.00701329,0.0181024,0.00158881,0.000267091,0.000267091,61449bed-0360-4997-95a4-c504834df012,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.635640Z,"{""timestamp_ticks"": ""636827124466356365"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,380.6,{},-0.293286,-0.989753,17.2554,0.517482,0.788054,0.930655,,1.08543,0.0,0.0,0.747409,-0.427697,5.12689,,-0.196471,"{""curvature_mm"": ""-68.5244""}",-0.0486918,0.0395427,0.00989743,5.30124e-05,5.30124e-05,a8ddfcaf-3574-4b2a-a1be-c066aaf8558e,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.648352Z,"{""timestamp_ticks"": ""636827124466483493"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,380.8,{},-0.342403,-1.02286,17.2811,0.574684,0.787887,0.931055,,1.08193,0.0,0.0,0.809611,-0.362748,5.12245,,-0.255704,"{""curvature_mm"": ""-68.5232""}",-0.00419296,0.0253331,0.0100367,0.000939668,0.000939668,1437598f-8a21-430a-b6b1-ad229884f0f0,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.661064Z,"{""timestamp_ticks"": ""636827124466610620"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,381.0,{},-0.36845,-1.05552,17.332,0.647334,0.787646,0.931443,,1.07853,0.0,0.0,0.869749,-0.295748,5.1182,,-0.305688,"{""curvature_mm"": ""-68.5214""}",0.0474314,-0.00896896,0.00293632,0.00197186,0.00197186,426ff497-5d8c-4e85-aa7e-a40e973e2870,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.673776Z,"{""timestamp_ticks"": ""636827124466737747"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,381.2,{},-0.381524,-1.08892,17.4009,0.711178,0.787352,0.931825,,1.07513,0.0,0.0,0.924628,-0.229987,5.11412,,-0.351674,"{""curvature_mm"": ""-68.5192""}",0.00702867,-0.0326313,-0.00467339,0.00501713,0.00501713,ab28b6be-31c5-49c8-8a41-3eac68786013,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:46.686488Z,"{""timestamp_ticks"": ""636827124466864875"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.518368,-0.180813,35.193,mph,381.4,{},-0.400715,-1.11198,17.4577,0.781475,0.787031,0.932208,,1.07174,0.0,0.0,0.975129,-0.164737,5.11022,,-0.39751,"{""curvature_mm"": ""-68.5168""}",-0.035937,-0.0295559,-0.00720187,0.0121661,0.0121661,ca3248db-c23a-4a4f-a95a-ee72f67cf133,Vivacity-UGMS-Sample-v0.0.1
